Date;Road;Air
08.04.2015 6:00;71.84;59.68
08.04.2015 6:00;71.84;59.68
08.04.2015 7:00;71.19;60.73
08.04.2015 8:00;71.4;61.25
08.04.2015 8:00;71.4;61.25
08.04.2015 9:00;71.65;62.72
08.04.2015 9:00;71.65;62.72
08.04.2015 10:00;72.81;64.47
08.04.2015 10:00;72.81;64.47
08.04.2015 10:00;72.81;64.47
08.04.2015 10:00;72.81;64.47
08.04.2015 11:00;75.78;65.72
08.04.2015 12:00;80.6;67.44
08.04.2015 12:00;80.6;67.44
08.04.2015 12:00;80.6;67.44
08.04.2015 13:00;84.8;69.96
08.04.2015 14:00;88.7;72.64
08.04.2015 14:00;88.7;72.64
08.04.2015 15:00;90.2;74.51
08.04.2015 16:00;88.6;75.58
08.04.2015 17:00;87.2;76.88
08.04.2015 18:00;86;77.16
08.04.2015 18:00;86;77.16
08.04.2015 19:00;84.8;71.54
08.04.2015 20:00;82.6;66.48
08.04.2015 21:00;80.5;64.77
08.04.2015 22:00;78.72;63.58
08.04.2015 23:00;77.19;62.94
08.05.2015 0:00;75.81;61.39
08.05.2015 1:00;74.71;61.32
08.05.2015 2:00;73.59;60.1
08.05.2015 3:00;72.51;59.94
08.05.2015 3:00;72.51;59.94
08.05.2015 3:00;72.51;59.94
08.05.2015 4:00;71.58;58.79
08.05.2015 4:00;71.58;58.79
08.05.2015 5:00;70.9;57.94
08.05.2015 5:00;70.9;57.94
08.05.2015 6:00;69.93;58
08.05.2015 6:00;69.93;58
08.05.2015 6:00;69.93;58
08.05.2015 7:00;69.07;59.33
08.05.2015 7:00;69.07;59.33
08.05.2015 7:00;69.07;59.33
08.05.2015 7:00;69.07;59.33
08.05.2015 7:00;69.07;59.33
08.05.2015 8:00;68.97;59.83
08.05.2015 9:00;69.1;60.21
08.05.2015 10:00;69.44;59.98
08.05.2015 11:00;70.05;61.27
08.05.2015 11:00;70.05;61.27
08.05.2015 12:00;70.9;62.8
08.05.2015 13:00;72.5;65.05
08.05.2015 14:00;76.32;67.6
08.05.2015 14:00;76.32;67.6
08.05.2015 15:00;78.19;70.11
08.05.2015 15:00;78.19;70.11
08.05.2015 16:00;77.91;68.44
08.05.2015 16:00;77.91;68.44
08.05.2015 16:00;77.91;68.44
08.05.2015 17:00;77.69;67.98
08.05.2015 17:00;77.69;67.98
08.05.2015 17:00;77.69;67.98
08.05.2015 18:00;77.46;66.84
08.05.2015 18:00;77.46;66.84
08.05.2015 19:00;76.36;64.75
08.05.2015 20:00;74.95;63.25
08.05.2015 21:00;73.28;59.58
08.05.2015 22:00;70.99;59.52
08.05.2015 23:00;69.51;59.76
08.06.2015 0:00;68.83;60.33
08.06.2015 1:00;68.39;60.25
08.06.2015 2:00;68.05;60.29
08.06.2015 3:00;67.76;60.85
08.06.2015 3:00;67.76;60.85
08.06.2015 3:00;67.76;60.85
08.06.2015 4:00;67.47;60.68
08.06.2015 5:00;67.09;60.56
08.06.2015 6:00;66.8;60.26
08.06.2015 6:00;66.8;60.26
08.06.2015 6:00;66.8;60.26
08.06.2015 6:00;66.8;60.26
08.06.2015 6:00;66.8;60.26
08.06.2015 7:00;66.41;60.31
08.06.2015 6:00;66.8;60.26
08.06.2015 7:00;66.41;60.31
08.06.2015 6:00;66.8;60.26
08.06.2015 7:00;66.41;60.31
08.06.2015 8:00;66.44;61.02
08.06.2015 8:00;66.44;61.02
08.06.2015 8:00;66.44;61.02
08.06.2015 9:00;67.83;63.7
08.06.2015 9:00;67.83;63.7
08.06.2015 9:00;67.83;63.7
08.06.2015 9:00;67.83;63.7
08.07.2015 10:00;72.74;68.08
08.07.2015 11:00;76.97;70.97
08.07.2015 11:00;76.97;70.97
08.07.2015 11:00;76.97;70.97
08.07.2015 11:00;76.97;70.97
08.07.2015 12:00;81.4;72.74
08.07.2015 13:00;85.3;74.33
08.07.2015 14:00;88.9;75.76
08.07.2015 15:00;91.7;76.37
08.07.2015 16:00;89.5;77.45
08.07.2015 17:00;87.4;77.76
08.07.2015 18:00;86.1;76.95
08.07.2015 18:00;86.1;76.95
08.07.2015 19:00;84.3;74.94
08.07.2015 20:00;82.6;70.59
08.07.2015 21:00;80.8;69.25
08.07.2015 22:00;79.31;69.41
08.07.2015 23:00;78.08;68.95
08.07.2015 23:00;78.08;68.95
08.08.2015 0:00;76.95;66.46
08.08.2015 1:00;75.79;65.12
08.08.2015 2:00;74.73;63.41
08.08.2015 3:00;73.71;62.44
08.08.2015 4:00;72.79;61.59
08.08.2015 5:00;71.89;60.35
08.08.2015 5:00;71.89;60.35
08.08.2015 5:00;71.89;60.35
08.08.2015 6:00;71;59.31
08.08.2015 7:00;70.45;60.6
08.08.2015 8:00;70.33;61.34
08.08.2015 9:00;70.36;62.59
08.08.2015 10:00;71.01;64.01
08.08.2015 11:00;72.52;66.52
08.08.2015 11:00;72.52;66.52
08.08.2015 12:00;75.44;69.39
08.08.2015 13:00;80.4;73.6
08.08.2015 14:00;84.2;75.43
08.08.2015 15:00;86.6;76.14
08.08.2015 16:00;85.2;74.84
08.08.2015 17:00;84;72.8
08.08.2015 17:00;84;72.8
08.08.2015 17:00;84;72.8
08.08.2015 18:00;82.7;71.08
08.08.2015 18:00;82.7;71.08
08.08.2015 18:00;82.7;71.08
08.08.2015 19:00;81.5;68.94
08.08.2015 19:00;81.5;68.94
08.08.2015 19:00;81.5;68.94
08.08.2015 20:00;80.1;66.79
08.08.2015 21:00;78.61;66.07
08.08.2015 22:00;77.23;65.05
08.08.2015 23:00;75.96;64.25
08.09.2015 0:00;74.68;63.64
08.09.2015 1:00;73.55;62.65
08.09.2015 2:00;72.5;62.15
08.09.2015 3:00;71.59;61.9
08.09.2015 4:00;70.75;61.67
08.09.2015 5:00;69.92;61.38
08.09.2015 6:00;69.17;61
08.09.2015 7:00;68.53;62.76
08.09.2015 8:00;68.63;65.19
08.09.2015 9:00;71.01;66.37
08.09.2015 10:00;74.68;68.62
08.09.2015 11:00;78.84;72.47
08.09.2015 12:00;83.7;71.04
08.09.2015 13:00;87.9;75.06
08.09.2015 14:00;91.5;76.2
08.09.2015 15:00;94.2;76.95
08.09.2015 16:00;91.2;77.81
08.09.2015 17:00;88.1;77.94
08.09.2015 18:00;86.1;77.86
08.09.2015 19:00;84.4;72.9
08.09.2015 20:00;82.6;70.36
08.09.2015 21:00;81;68.82
08.09.2015 22:00;79.58;68.11
08.09.2015 23:00;78.33;67.53
08.10.2015 0:00;77.19;66.71
08.10.2015 1:00;76.22;64.58
08.10.2015 2:00;75.36;63.87
08.10.2015 3:00;74.59;64.3
08.10.2015 4:00;73.95;64.78
08.10.2015 5:00;73.39;64.14
08.10.2015 6:00;72.67;64.51
08.10.2015 7:00;72.1;62.7
08.10.2015 8:00;71.45;63.08
08.10.2015 9:00;70.28;63.35
08.10.2015 10:00;72.08;69.41
08.10.2015 11:00;76.62;73.04
08.10.2015 12:00;81.4;74.9
08.10.2015 13:00;85.8;75.22
08.10.2015 13:00;85.8;75.22
08.10.2015 14:00;89.2;77.63
08.10.2015 14:00;89.2;77.63
08.10.2015 15:00;91.7;78.36
08.10.2015 15:00;91.7;78.36
08.10.2015 15:00;91.7;78.36
08.10.2015 16:00;89.3;78.87
08.10.2015 16:00;89.3;78.87
08.10.2015 17:00;87.1;78.99
08.10.2015 18:00;85.8;76.58
08.10.2015 19:00;84.5;74.75
08.10.2015 19:00;84.5;74.75
08.10.2015 19:00;84.5;74.75
08.10.2015 20:00;83.3;73.92
08.10.2015 20:00;83.3;73.92
08.10.2015 20:00;83.3;73.92
08.10.2015 21:00;81.8;71.46
08.10.2015 21:00;81.8;71.46
08.10.2015 21:00;81.8;71.46
08.10.2015 21:00;81.8;71.46
08.10.2015 22:00;80.4;69.09
08.10.2015 23:00;79.09;67.77
08.11.2015 0:00;77.79;64.26
08.11.2015 1:00;76.57;63.86
08.11.2015 2:00;75.48;65.31
08.11.2015 2:00;75.48;65.31
08.11.2015 2:00;75.48;65.31
08.11.2015 3:00;74.53;64.74
08.11.2015 4:00;73.65;62.67
08.11.2015 4:00;73.65;62.67
08.11.2015 5:00;72.79;62.78
08.11.2015 5:00;72.79;62.78
08.11.2015 5:00;72.79;62.78
08.11.2015 5:00;72.79;62.78
08.11.2015 6:00;71.88;60.77
08.11.2015 6:00;71.88;60.77
08.11.2015 6:00;71.88;60.77
08.11.2015 6:00;71.88;60.77
08.11.2015 6:00;71.88;60.77
08.11.2015 7:00;71.09;63.73
08.11.2015 6:00;71.88;60.77
08.11.2015 7:00;71.09;63.73
08.11.2015 6:00;71.88;60.77
08.11.2015 7:00;71.09;63.73
08.11.2015 6:00;71.88;60.77
08.11.2015 7:00;71.09;63.73
08.11.2015 8:00;70.86;64.56
08.11.2015 8:00;70.86;64.56
08.11.2015 9:00;72.11;70.69
08.11.2015 9:00;72.11;70.69
08.11.2015 10:00;75.21;73.35
08.11.2015 10:00;75.21;73.35
08.11.2015 10:00;75.21;73.35
08.11.2015 11:00;78.73;75.33
08.11.2015 12:00;82.6;74.74
08.11.2015 12:00;82.6;74.74
08.11.2015 13:00;85.5;77.17
08.11.2015 13:00;85.5;77.17
08.11.2015 13:00;85.5;77.17
08.11.2015 13:00;85.5;77.17
08.11.2015 13:00;85.5;77.17
08.11.2015 14:00;87.2;77.56
08.11.2015 15:00;89.4;78.56
08.11.2015 15:00;89.4;78.56
08.11.2015 15:00;89.4;78.56
08.11.2015 15:00;89.4;78.56
08.11.2015 16:00;88.4;79.67
08.11.2015 16:00;88.4;79.67
08.11.2015 17:00;87.3;81.8
08.11.2015 17:00;87.3;81.8
08.11.2015 18:00;86.7;83
08.11.2015 18:00;86.7;83
08.11.2015 18:00;86.7;83
08.11.2015 19:00;85.7;82.5
08.11.2015 20:00;84.8;80.5
08.11.2015 21:00;83.5;77.43
08.11.2015 22:00;82.2;72.43
08.11.2015 23:00;80.9;74.57
08.12.2015 0:00;79.86;71.22
08.12.2015 1:00;78.75;69.78
08.12.2015 2:00;77.68;68.07
08.12.2015 3:00;76.7;67.45
08.12.2015 4:00;75.74;64.99
08.12.2015 5:00;74.83;63.35
08.12.2015 5:00;74.83;63.35
08.12.2015 6:00;73.9;63.52
08.12.2015 7:00;73.27;67.55
08.12.2015 8:00;73.13;70.86
08.12.2015 9:00;74.33;70.89
08.12.2015 10:00;76.8;75.08
08.12.2015 11:00;79.51;70.88
08.12.2015 11:00;79.51;70.88
08.12.2015 12:00;78.21;69.56
08.12.2015 12:00;78.21;69.56
08.12.2015 13:00;78.16;74.42
08.12.2015 14:00;79.47;73.83
08.12.2015 15:00;79.45;76.29
08.12.2015 16:00;80.2;79.6
08.12.2015 16:00;80.2;79.6
08.12.2015 17:00;80.7;79.96
08.12.2015 17:00;80.7;79.96
08.12.2015 18:00;80.9;81.5
08.12.2015 19:00;81.3;80.7
08.12.2015 20:00;80.7;79.55
08.12.2015 21:00;79.9;77.65
08.12.2015 22:00;79.11;75.53
08.12.2015 23:00;78.33;75.1
08/13/2015 12:00:00 AM;77.52;72.11
08/13/2015 01:00:00 AM;76.61;69.37
08/13/2015 02:00:00 AM;75.74;67.86
08/13/2015 03:00:00 AM;74.84;64.83
08/13/2015 04:00:00 AM;73.85;63.03
08/13/2015 05:00:00 AM;72.83;61.9
08/13/2015 05:00:00 AM;72.83;61.9
08/13/2015 06:00:00 AM;72.1;62.38
08/13/2015 07:00:00 AM;71.55;64.24
08/13/2015 07:00:00 AM;71.55;64.24
08/13/2015 07:00:00 AM;71.55;64.24
08/13/2015 07:00:00 AM;71.55;64.24
08/13/2015 08:00:00 AM;71.55;66.61
08/13/2015 09:00:00 AM;72.7;69.23
08/13/2015 10:00:00 AM;75.47;69.74
08/13/2015 11:00:00 AM;78.86;70.97
08/13/2015 12:00:00 PM;82.9;74.64
08/13/2015 01:00:00 PM;86.8;76.12
08/13/2015 01:00:00 PM;86.8;76.12
08/13/2015 02:00:00 PM;90.3;79.28
08/13/2015 02:00:00 PM;90.3;79.28
08/13/2015 03:00:00 PM;92.9;80.3
08/13/2015 04:00:00 PM;90.9;78.95
08/13/2015 05:00:00 PM;89.3;78.66
08/13/2015 06:00:00 PM;88.3;78.57
08/13/2015 07:00:00 PM;86.9;77.8
08/13/2015 08:00:00 PM;85.3;74.34
08/13/2015 09:00:00 PM;83.5;71.31
08/13/2015 10:00:00 PM;81.9;69.13
08/13/2015 11:00:00 PM;80.4;65.57
08/14/2015 12:00:00 AM;78.83;63.05
08/14/2015 01:00:00 AM;77.46;62.04
08/14/2015 02:00:00 AM;76.22;61.56
08/14/2015 03:00:00 AM;75.17;62.39
08/14/2015 04:00:00 AM;74.18;61.95
08/14/2015 05:00:00 AM;73.3;62.15
08/14/2015 05:00:00 AM;73.3;62.15
08/14/2015 06:00:00 AM;72.13;62.08
08/14/2015 07:00:00 AM;71.5;62.84
08/14/2015 07:00:00 AM;71.5;62.84
08/14/2015 08:00:00 AM;71.25;63.53
08/14/2015 08:00:00 AM;71.25;63.53
08/14/2015 09:00:00 AM;71.55;63.77
08/14/2015 10:00:00 AM;71.65;64.13
08/14/2015 11:00:00 AM;72;64.45
08/14/2015 11:00:00 AM;72;64.45
08/14/2015 11:00:00 AM;72;64.45
08/14/2015 11:00:00 AM;72;64.45
08/14/2015 12:00:00 PM;71.55;63.28
08/14/2015 12:00:00 PM;71.55;63.28
08/14/2015 01:00:00 PM;71.55;63.62
08/14/2015 02:00:00 PM;70;59.83
08/14/2015 02:00:00 PM;70;59.83
08/14/2015 03:00:00 PM;68.75;59.96
08/14/2015 04:00:00 PM;68.18;59.25
08/14/2015 04:00:00 PM;68.18;59.25
08/14/2015 05:00:00 PM;67.79;60.08
08/14/2015 06:00:00 PM;67.46;60.04
08/14/2015 07:00:00 PM;67.12;59.85
08/14/2015 08:00:00 PM;66.75;59.86
08/14/2015 09:00:00 PM;65.76;59.17
08/14/2015 10:00:00 PM;64.92;59.66
08/14/2015 10:00:00 PM;64.92;59.66
08/14/2015 11:00:00 PM;64.27;59.12
08/15/2015 12:00:00 AM;63.76;59.29
08/15/2015 01:00:00 AM;63.54;59.35
08/15/2015 02:00:00 AM;63.33;59.87
08/15/2015 03:00:00 AM;63.4;58.92
08/15/2015 04:00:00 AM;63.33;58.35
08/15/2015 04:00:00 AM;63.33;58.35
08/15/2015 04:00:00 AM;63.33;58.35
08/15/2015 05:00:00 AM;63.08;58.23
08/15/2015 06:00:00 AM;62.8;58.24
08/15/2015 07:00:00 AM;62.53;58.5
08/15/2015 08:00:00 AM;62.53;59.08
08/15/2015 09:00:00 AM;62.76;59.83
08/15/2015 10:00:00 AM;62.98;60.31
08/15/2015 11:00:00 AM;63.92;62.32
08/15/2015 12:00:00 PM;66.27;64.75
08/15/2015 01:00:00 PM;69.48;66.39
08/15/2015 02:00:00 PM;70.98;67.53
08/15/2015 03:00:00 PM;71.56;66.51
08/15/2015 04:00:00 PM;71.86;67.99
08/15/2015 05:00:00 PM;71.96;68.05
08/15/2015 06:00:00 PM;71.88;64.61
08/15/2015 05:00:00 PM;71.96;68.05
08/15/2015 06:00:00 PM;71.88;64.61
08/15/2015 07:00:00 PM;71.35;66.04
08/15/2015 08:00:00 PM;70.6;65.26
08/15/2015 09:00:00 PM;69.81;64.68
08/15/2015 10:00:00 PM;69.12;63.82
08/15/2015 11:00:00 PM;68.61;63.6
08/16/2015 12:00:00 AM;68.08;62.36
08/16/2015 01:00:00 AM;67.37;61.22
08/16/2015 02:00:00 AM;66.47;59.43
08/16/2015 03:00:00 AM;65.58;58.18
08/16/2015 03:00:00 AM;65.58;58.18
08/16/2015 04:00:00 AM;64.79;57.46
08/16/2015 05:00:00 AM;64.07;56.89
08/16/2015 05:00:00 AM;64.07;56.89
08/16/2015 06:00:00 AM;63.42;56.46
08/16/2015 07:00:00 AM;62.83;56.73
08/16/2015 08:00:00 AM;62.71;58.58
08/16/2015 09:00:00 AM;64.83;61.76
08/16/2015 10:00:00 AM;68.45;64.87
08/16/2015 11:00:00 AM;71.78;67.15
08/16/2015 12:00:00 PM;76.18;69.15
08/16/2015 01:00:00 PM;80.6;70.35
08/16/2015 02:00:00 PM;84.1;70.38
08/16/2015 03:00:00 PM;86.7;71.36
08/16/2015 04:00:00 PM;83.9;71.36
08/16/2015 05:00:00 PM;81.2;71.47
08/16/2015 06:00:00 PM;79.36;70.83
08/16/2015 07:00:00 PM;77.84;69.78
08/16/2015 08:00:00 PM;76.49;67.75
08/16/2015 09:00:00 PM;75.16;66.01
08/16/2015 10:00:00 PM;73.8;65.14
08/16/2015 11:00:00 PM;72.64;63.35
08/17/2015 12:00:00 AM;71.57;63.88
08/17/2015 01:00:00 AM;70.55;61.41
08/17/2015 02:00:00 AM;69.56;60.11
08/17/2015 03:00:00 AM;68.63;58.31
08/17/2015 04:00:00 AM;67.68;56.76
08/17/2015 05:00:00 AM;66.79;55.79
08/17/2015 05:00:00 AM;66.79;55.79
08/17/2015 05:00:00 AM;66.79;55.79
08/17/2015 06:00:00 AM;65.8;55.41
08/17/2015 07:00:00 AM;65.01;57.39
08/17/2015 07:00:00 AM;65.01;57.39
08/17/2015 07:00:00 AM;65.01;57.39
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 09:00:00 AM;66.75;64.74
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 09:00:00 AM;66.75;64.74
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 09:00:00 AM;66.75;64.74
08/17/2015 08:00:00 AM;64.78;61.41
08/17/2015 09:00:00 AM;66.75;64.74
08/17/2015 10:00:00 AM;70.05;66.1
08/17/2015 11:00:00 AM;72.87;69.54
08/17/2015 11:00:00 AM;72.87;69.54
08/17/2015 12:00:00 PM;77.56;70.4
08/17/2015 01:00:00 PM;81.9;73.11
08/17/2015 02:00:00 PM;85.6;74.71
08/17/2015 03:00:00 PM;88.3;74.99
08/17/2015 03:00:00 PM;88.3;74.99
08/17/2015 04:00:00 PM;85.7;75.79
08/17/2015 04:00:00 PM;85.7;75.79
08/17/2015 05:00:00 PM;83.5;76.13
08/17/2015 05:00:00 PM;83.5;76.13
08/17/2015 05:00:00 PM;83.5;76.13
08/17/2015 06:00:00 PM;82.1;75.26
08/17/2015 06:00:00 PM;82.1;75.26
08/17/2015 06:00:00 PM;82.1;75.26
08/17/2015 07:00:00 PM;81.2;74.3
08/17/2015 08:00:00 PM;79.85;72.1
08/17/2015 09:00:00 PM;78.39;69.06
08/17/2015 09:00:00 PM;78.39;69.06
08/17/2015 09:00:00 PM;78.39;69.06
08/17/2015 10:00:00 PM;77.07;68.18
08/17/2015 11:00:00 PM;75.83;68.29
08/17/2015 11:00:00 PM;75.83;68.29
08/17/2015 11:00:00 PM;75.83;68.29
08/18/2015 12:00:00 AM;74.74;66.26
08/18/2015 01:00:00 AM;73.7;64.4
08/18/2015 02:00:00 AM;72.64;61.43
08/18/2015 03:00:00 AM;71.61;62.71
08/18/2015 04:00:00 AM;70.7;61.59
08/18/2015 05:00:00 AM;69.8;61.12
08/18/2015 05:00:00 AM;69.8;61.12
08/18/2015 05:00:00 AM;69.8;61.12
08/18/2015 05:00:00 AM;69.8;61.12
08/18/2015 06:00:00 AM;69.02;62.07
08/18/2015 07:00:00 AM;68.34;60.31
08/18/2015 08:00:00 AM;68.25;66.17
08/18/2015 09:00:00 AM;70.06;69.39
08/18/2015 09:00:00 AM;70.06;69.39
08/18/2015 10:00:00 AM;72.94;70.15
08/18/2015 11:00:00 AM;75.36;71.22
08/18/2015 12:00:00 PM;79.27;73.2
08/18/2015 12:00:00 PM;79.27;73.2
08/18/2015 12:00:00 PM;79.27;73.2
08/18/2015 12:00:00 PM;79.27;73.2
08/18/2015 12:00:00 PM;79.27;73.2
08/18/2015 01:00:00 PM;82.7;75.4
08/18/2015 12:00:00 PM;79.27;73.2
08/18/2015 01:00:00 PM;82.7;75.4
08/18/2015 02:00:00 PM;86;76.38
08/18/2015 02:00:00 PM;86;76.38
08/18/2015 02:00:00 PM;86;76.38
08/18/2015 03:00:00 PM;88.4;76.93
08/18/2015 04:00:00 PM;86.3;77.03
08/18/2015 04:00:00 PM;86.3;77.03
08/18/2015 04:00:00 PM;86.3;77.03
08/18/2015 05:00:00 PM;84.2;77.17
08/18/2015 05:00:00 PM;84.2;77.17
08/18/2015 05:00:00 PM;84.2;77.17
08/18/2015 05:00:00 PM;84.2;77.17
08/18/2015 05:00:00 PM;84.2;77.17
08/18/2015 06:00:00 PM;82.7;77.4
08/18/2015 05:00:00 PM;84.2;77.17
08/18/2015 06:00:00 PM;82.7;77.4
08/18/2015 07:00:00 PM;81.7;76.84
08/18/2015 08:00:00 PM;80.6;75.09
08/18/2015 09:00:00 PM;79.5;75.05
08/18/2015 10:00:00 PM;78.52;75.43
08/18/2015 11:00:00 PM;77.63;74.8
08/19/2015 12:00:00 AM;76.83;73.34
08/19/2015 01:00:00 AM;75.9;70.54
08/19/2015 02:00:00 AM;75.01;67.74
08/19/2015 03:00:00 AM;74.16;68.72
08/19/2015 04:00:00 AM;73.39;66.91
08/19/2015 04:00:00 AM;73.39;66.91
08/19/2015 04:00:00 AM;73.39;66.91
08/19/2015 05:00:00 AM;72.62;66.21
08/19/2015 05:00:00 AM;72.62;66.21
08/19/2015 06:00:00 AM;71.91;66.2
08/19/2015 07:00:00 AM;71.17;63.63
08/19/2015 08:00:00 AM;70.85;67.4
08/19/2015 09:00:00 AM;72.55;70.43
08/19/2015 10:00:00 AM;75.74;72.89
08/19/2015 11:00:00 AM;77.99;75
08/19/2015 12:00:00 PM;82.8;78.85
08/19/2015 12:00:00 PM;82.8;78.85
08/19/2015 12:00:00 PM;82.8;78.85
08/19/2015 01:00:00 PM;87.2;79.95
08/19/2015 02:00:00 PM;91;83
08/19/2015 03:00:00 PM;93.9;84.3
08/19/2015 04:00:00 PM;91.7;86.3
08/19/2015 05:00:00 PM;90.4;85.7
08/19/2015 06:00:00 PM;89;85.7
08/19/2015 07:00:00 PM;87.6;78.84
08/19/2015 07:00:00 PM;87.6;78.84
08/19/2015 08:00:00 PM;86;77.84
08/19/2015 08:00:00 PM;86;77.84
08/19/2015 08:00:00 PM;86;77.84
08/19/2015 08:00:00 PM;86;77.84
08/19/2015 09:00:00 PM;84.3;74.13
08/19/2015 10:00:00 PM;82.7;69.93
08/19/2015 11:00:00 PM;81.1;68.02
08/20/2015 12:00:00 AM;79.66;66.83
08/20/2015 01:00:00 AM;78.39;65.52
08/20/2015 02:00:00 AM;77.19;62.3
08/20/2015 03:00:00 AM;76.03;62.2
08/20/2015 04:00:00 AM;75.18;63.1
08/20/2015 05:00:00 AM;74.56;62.88
08/20/2015 06:00:00 AM;73.91;62.6
08/20/2015 07:00:00 AM;73.06;61.37
08/20/2015 07:00:00 AM;73.06;61.37
08/20/2015 07:00:00 AM;73.06;61.37
08/20/2015 08:00:00 AM;71.94;60.57
08/20/2015 09:00:00 AM;71.78;60.48
08/20/2015 09:00:00 AM;71.78;60.48
08/20/2015 10:00:00 AM;71.68;60.86
08/20/2015 10:00:00 AM;71.68;60.86
08/20/2015 11:00:00 AM;71.61;61.13
08/20/2015 12:00:00 PM;71.71;63.87
08/20/2015 01:00:00 PM;73.48;67.12
08/20/2015 01:00:00 PM;73.48;67.12
08/20/2015 02:00:00 PM;77.43;69.72
08/20/2015 02:00:00 PM;77.43;69.72
08/20/2015 02:00:00 PM;77.43;69.72
08/20/2015 03:00:00 PM;81.7;70.27
08/20/2015 04:00:00 PM;80.4;71.38
08/20/2015 05:00:00 PM;79.31;71.79
08/20/2015 06:00:00 PM;78.48;71.94
08/20/2015 06:00:00 PM;78.48;71.94
08/20/2015 07:00:00 PM;77.46;70.44
08/20/2015 07:00:00 PM;77.46;70.44
08/20/2015 07:00:00 PM;77.46;70.44
08/20/2015 07:00:00 PM;77.46;70.44
08/20/2015 08:00:00 PM;76.28;67.61
08/20/2015 09:00:00 PM;74.98;64.94
08/20/2015 09:00:00 PM;74.98;64.94
08/20/2015 10:00:00 PM;73.66;62.65
08/20/2015 11:00:00 PM;72.44;60.89
08/20/2015 11:00:00 PM;72.44;60.89
08/20/2015 11:00:00 PM;72.44;60.89
08/21/2015 12:00:00 AM;71.3;59.27
08/21/2015 12:00:00 AM;71.3;59.27
08/21/2015 01:00:00 AM;70.25;58.52
08/21/2015 01:00:00 AM;70.25;58.52
08/21/2015 01:00:00 AM;70.25;58.52
08/21/2015 02:00:00 AM;69.61;59.06
08/21/2015 02:00:00 AM;69.61;59.06
08/21/2015 03:00:00 AM;69.17;58.92
08/21/2015 04:00:00 AM;68.68;58.05
08/21/2015 04:00:00 AM;68.68;58.05
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 06:00:00 AM;67.66;58.07
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 06:00:00 AM;67.66;58.07
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 06:00:00 AM;67.66;58.07
08/21/2015 05:00:00 AM;68.19;57.74
08/21/2015 06:00:00 AM;67.66;58.07
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 08:00:00 AM;66.94;59.41
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 08:00:00 AM;66.94;59.41
08/21/2015 07:00:00 AM;67.14;58.69
08/21/2015 08:00:00 AM;66.94;59.41
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 10:00:00 AM;68.78;61.18
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 10:00:00 AM;68.78;61.18
08/21/2015 09:00:00 AM;67.64;61.91
08/21/2015 10:00:00 AM;68.78;61.18
08/21/2015 11:00:00 AM;69.71;62.38
08/21/2015 11:00:00 AM;69.71;62.38
08/21/2015 12:00:00 PM;73.2;64.45
08/21/2015 12:00:00 PM;73.2;64.45
08/21/2015 12:00:00 PM;73.2;64.45
08/21/2015 12:00:00 PM;73.2;64.45
08/21/2015 01:00:00 PM;77.28;68.18
08/21/2015 02:00:00 PM;80.4;67.69
08/21/2015 02:00:00 PM;80.4;67.69
08/21/2015 02:00:00 PM;80.4;67.69
08/21/2015 03:00:00 PM;83.5;69.79
08/21/2015 04:00:00 PM;81.7;70.52
08/21/2015 05:00:00 PM;80.3;70.6
08/21/2015 06:00:00 PM;78.68;70.2
08/21/2015 07:00:00 PM;77.26;69.47
08/21/2015 08:00:00 PM;75.98;67.41
08/21/2015 09:00:00 PM;74.64;66.09
08/21/2015 10:00:00 PM;73.44;65.24
08/21/2015 11:00:00 PM;72.37;63.3
08/22/2015 12:00:00 AM;71.29;61.77
08/22/2015 12:00:00 AM;71.29;61.77
08/22/2015 01:00:00 AM;70.3;60.37
08/22/2015 02:00:00 AM;69.31;58.82
08/22/2015 03:00:00 AM;68.34;57.42
08/22/2015 03:00:00 AM;68.34;57.42
08/22/2015 03:00:00 AM;68.34;57.42
08/22/2015 04:00:00 AM;67.41;57.02
08/22/2015 05:00:00 AM;66.58;56.22
08/22/2015 05:00:00 AM;66.58;56.22
08/22/2015 06:00:00 AM;65.75;55.37
